gameNumber,location,weather,opponent,date,mlbAtBatIndex,realAtBatIndex,pitcherName,battingSide,playResult,playResultType,countBalls,countStrikes,pitchResultCode,pitchType,startSpeed,endSpeed,aY,aZ,pfxX,pfxZ,pX,pZ,vX0,vY0,vZ0,x,y,x0,y0,z0,aX,breakAngle,breakLength,breakY,spinRate,spinDirection,plateTime,extension,
10,h,Partly Cloudy,TB,2019-04-09,42,1,Charlie Morton,L,Walk,walk,1,1,*B,CU,77.7,71.5,23.25,-39.89,5.37,-6.07,1.76,0.45,6.28,-112.89,-2.36,50.05,226.74,-1.77,50,5.58,6.83,10.8,13.2,24,2624,45,undefined,undefined,
10,h,Partly Cloudy,TB,2019-04-09,42,1,Charlie Morton,L,Walk,walk,2,1,S,FC,86.5,79.9,23.64,-29.13,1.41,1.88,0.07,2.59,4.68,-125.84,-1.54,114.18,168.82,-1.99,50,5.55,2.28,6,7.2,24,2413,133,undefined,undefined,
10,h,Partly Cloudy,TB,2019-04-09,42,1,Charlie Morton,L,Walk,walk,2,1,F,CU,79.1,72.8,22.98,-40.94,8.62,-6.6,-0.02,1.3,1.98,-115.02,-0.78,117.73,203.87,-2.01,50,5.64,11.45,15.6,13.2,24,2902,53,undefined,undefined,
10,h,Partly Cloudy,TB,2019-04-09,42,1,Charlie Morton,L,Walk,walk,2,2,B,FF,94.8,86.3,31.35,-17.16,-8.09,7.82,-1.57,3.82,3.47,-137.85,-2.05,176.83,135.53,-1.8,50,5.74,-15.53,39.6,4.8,24,2365,224,undefined,undefined,
10,h,Partly Cloudy,TB,2019-04-09,42,1,Charlie Morton,L,Walk,walk,3,2,B,FF,95.3,88.1,27.36,-16.57,-7.86,7.91,-2.44,3.28,1.21,-138.73,-3.69,210.08,150.35,-1.86,50,5.71,-15.51,42,4.8,24,2386,225,undefined,undefined,
10,h,Partly Cloudy,TB,2019-04-09,59,2,Wilmer Font,L,Strikeout,strikeout,0,0,B,FF,94.9,87.2,29.42,-15.49,-2.85,8.59,-0.97,3.56,3.77,-138.19,-4.99,153.85,142.69,-1.98,50,6.42,-5.54,15.6,3.6,24,2360,196,undefined,undefined,
10,h,Partly Cloudy,TB,2019-04-09,59,2,Wilmer Font,L,Strikeout,strikeout,1,0,S,FF,95.5,87.4,30.73,-13.06,-3.27,9.75,-0.34,4.03,5.86,-139.02,-4.07,129.87,130.02,-2.04,50,6.38,-6.41,20.4,3.6,24,2299,195,undefined,undefined,
10,h,Partly Cloudy,TB,2019-04-09,59,2,Wilmer Font,L,Strikeout,strikeout,1,1,C,CU,77.8,71.2,23.1,-40.6,5.91,-6.57,-0.38,2.59,2.31,-113.23,0.69,131.37,169.19,-2.18,50,6.38,7.58,10.8,13.2,24,2688,45,undefined,undefined,
10,h,Partly Cloudy,TB,2019-04-09,59,2,Wilmer Font,L,Strikeout,strikeout,1,2,B,SI,94.9,86.5,31.78,-14.97,-6.72,8.93,-0.49,4.05,6.3,-138.18,-3.46,135.54,129.65,-1.93,50,6.33,-12.95,36,3.6,24,2207,214,undefined,undefined,
10,h,Partly Cloudy,TB,2019-04-09,59,2,Wilmer Font,L,Strikeout,strikeout,2,1,F,SL,87.2,81.3,22.85,-28.76,2.81,2.07,0.18,2.11,4.74,-126.97,-4.77,110.13,181.83,-2.07,50,6.27,4.65,10.8,7.2,24,2311,116,undefined,undefined,
10,h,Partly Cloudy,TB,2019-04-09,59,2,Wilmer Font,L,Strikeout,strikeout,2,2,B,FF,96,88.8,27.49,-13.47,-1.36,9.34,0.91,4.24,7.73,-139.71,-3.47,82.35,124.41,-1.7,50,6.37,-2.73,4.8,2.4,24,2361,183,undefined,undefined,
10,h,Partly Cloudy,TB,2019-04-09,59,2,Wilmer Font,L,Strikeout,strikeout,3,2,C,SL,85.1,80,19.19,-27.53,3.73,2.9,-0.46,2.76,2.7,-124.17,-3.06,134.38,164.42,-2.03,50,6.24,5.96,13.2,7.2,24,2345,124,undefined,undefined,
11,h,Cloudy,TB,2019-04-10,23,0,Tyler Glasnow,L,Walk,walk,0,0,B,FF,96.2,88.9,28.72,-13.59,0.09,9.23,-0.31,3.71,3.24,-140.29,-4.17,128.66,138.6,-1.48,50,6.09,0.18,3.6,2.4,24,2257,177,0.38,7.21,
11,h,Cloudy,TB,2019-04-10,23,0,Tyler Glasnow,L,Walk,walk,1,0,B,FF,94.3,87.2,27.66,-19.7,-1.55,6.45,0.46,3.89,5.72,-137.54,-2.27,99.29,133.86,-1.43,50,6.04,-3.01,4.8,4.8,24,2012,188,0.39,7.14,
11,h,Cloudy,TB,2019-04-10,23,0,Tyler Glasnow,L,Walk,walk,2,0,B,FF,94.2,86.7,29.51,-15.07,0.28,8.93,1.35,2.92,7.08,-137.31,-5.62,65.7,159.95,-1.3,50,6.01,0.54,7.2,3.6,24,2045,172,0.39,7.58,
11,h,Cloudy,TB,2019-04-10,23,0,Tyler Glasnow,L,Walk,walk,3,0,B,FF,95.7,87.3,32.55,-12.63,0.58,9.94,0.26,3.99,4.36,-139.59,-3.34,107.23,130.96,-1.4,50,6.04,1.14,9.6,2.4,24,2214,173,0.38,7.5,
11,h,Cloudy,TB,2019-04-10,47,1,Tyler Glasnow,L,Strikeout,strikeout,0,0,F,FF,95.1,87.8,28.87,-16.11,-0.62,8.18,0.22,3.03,4.5,-138.77,-5.08,108.56,156.98,-1.34,50,5.95,-1.22,1.2,3.6,24,2240,181,0.38,7.6,
11,h,Cloudy,TB,2019-04-10,47,1,Tyler Glasnow,L,Strikeout,strikeout,0,1,C,CH,92.3,85.7,25.28,-21.24,-8.08,5.88,0.15,2.76,7.47,-134.52,-4.37,111.36,164.1,-1.6,50,5.89,-15.01,31.2,6,24,1559,232,0.4,7.13,
11,h,Cloudy,TB,2019-04-10,47,1,Tyler Glasnow,L,Strikeout,strikeout,0,2,B,CU,83.7,77.2,25.75,-46.95,1.64,-9.9,0.85,1.57,4.23,-121.91,-1.25,84.61,196.3,-1.13,50,6.17,2.44,3.6,13.2,24,2963,12,0.45,6.83,
11,h,Cloudy,TB,2019-04-10,47,1,Tyler Glasnow,L,Strikeout,strikeout,1,2,W,CU,83.7,76.8,28.1,-48.7,1.36,-11.21,0.69,0.37,4.11,-121.8,-3.37,90.76,228.66,-1.21,50,6.06,2.01,3.6,13.2,24,2884,9,0.45,6.82,
11,h,Cloudy,TB,2019-04-10,67,2,Jalen Beeks,L,Strikeout,strikeout,0,0,C,CU,76.5,71.5,17.44,-40.23,-4.29,-6.33,0.16,2.91,0.41,-111.36,1.65,111.04,160.41,0.53,50,6.28,-5.45,7.2,13.2,24,2527,324,0.5,5.66,
11,h,Cloudy,TB,2019-04-10,67,2,Jalen Beeks,L,Strikeout,strikeout,0,1,S,FC,84.4,77.8,24.28,-30.58,-1.17,1.04,-1.07,1.31,-2.97,-122.74,-4.91,157.68,203.43,0.31,50,5.94,-1.78,3.6,8.4,24,2147,249,0.45,5.91,
11,h,Cloudy,TB,2019-04-10,67,2,Jalen Beeks,L,Strikeout,strikeout,0,2,B,FC,83.8,78,22.72,-30.6,-0.72,1.04,-1.35,-0.14,-3.87,-121.85,-7.73,168.54,242.64,0.35,50,5.69,-1.09,3.6,8.4,24,2261,258,0.45,6.15,
11,h,Cloudy,TB,2019-04-10,67,2,Jalen Beeks,L,Strikeout,strikeout,1,2,B,FF,92.1,84.2,29.22,-13.65,1.24,10.23,-0.72,1.3,-2.96,-133.79,-9.01,144.55,203.73,0.24,50,5.69,2.25,6,3.6,24,2037,174,0.41,6.28,
11,h,Cloudy,TB,2019-04-10,67,2,Jalen Beeks,L,Strikeout,strikeout,2,2,B,CH,87.5,80.5,26.63,-24.4,7.77,4.76,-0.21,0.21,-3.96,-127.17,-8.96,124.89,233.06,0.36,50,5.72,12.7,24,7.2,24,2084,117,0.43,6.48,
11,h,Cloudy,TB,2019-04-10,67,2,Jalen Beeks,L,Strikeout,strikeout,3,1,F,CH,88,81.5,25.14,-26.8,7.33,3.22,0.15,1.02,-3.08,-128.11,-6.86,111.25,211.11,0.41,50,5.82,12.25,22.8,7.2,24,2016,110,0.43,6.29,
11,h,Cloudy,TB,2019-04-10,67,2,Jalen Beeks,L,Strikeout,strikeout,3,2,T,FF,92.1,84.9,26.36,-12.86,5.26,10.5,-0.27,3.35,-3.48,-134.11,-4.36,127.16,148.26,0.36,50,5.9,9.67,33.6,3.6,24,2113,154,0.41,6.45,
14,a,Partly Cloudy,NYY,2019-04-14,15,0,Masahiro Tanaka,L,Groundout,field_out,0,0,C,FF,90.8,82.9,28.23,-16.02,-5.98,9.16,-1.08,2.41,3.32,-132.03,-4.36,158.25,173.8,-1.58,50,5.26,-10.56,30,4.8,24,2024,212,undefined,undefined,
14,a,Partly Cloudy,NYY,2019-04-14,15,0,Masahiro Tanaka,L,Groundout,field_out,0,1,B,SL,82.3,76,22.23,-30.72,5.21,1,1.26,2.41,5.1,-119.69,-0.62,68.77,173.9,-1.57,50,5.41,7.58,15.6,8.4,24,2447,100,undefined,undefined,
14,a,Partly Cloudy,NYY,2019-04-14,15,0,Masahiro Tanaka,L,Groundout,field_out,1,1,X,FS,86.2,79.7,22.94,-21.81,-6.85,6.46,-0.59,0.9,4.71,-125.22,-6.33,139.37,214.47,-1.6,50,5.22,-10.98,24,6,24,1502,226,undefined,undefined,
14,a,Partly Cloudy,NYY,2019-04-14,30,1,Masahiro Tanaka,L,Groundout,field_out,0,0,C,SL,82.9,77,21.26,-31.32,2.44,0.58,-0.57,1.92,2.19,-120.75,-1.56,138.84,187,-1.81,50,5.3,3.65,7.2,8.4,24,2395,101,undefined,undefined,
14,a,Partly Cloudy,NYY,2019-04-14,30,1,Masahiro Tanaka,L,Groundout,field_out,0,1,B,SL,83.7,77.1,23.13,-33.03,3.47,-0.57,-1.34,2.08,0.34,-121.75,-0.75,168.15,182.53,-1.93,50,5.25,5.22,9.6,9.6,24,2478,82,undefined,undefined,
14,a,Partly Cloudy,NYY,2019-04-14,30,1,Masahiro Tanaka,L,Groundout,field_out,1,1,B,FS,87.4,80.7,24.69,-27.89,-7.46,2.61,0.69,0.73,7.58,-126.93,-5.67,90.69,218.94,-1.36,50,5.2,-12.23,20.4,7.2,24,1584,252,undefined,undefined,
14,a,Partly Cloudy,NYY,2019-04-14,30,1,Masahiro Tanaka,L,Groundout,field_out,2,1,S,SI,90.9,82.8,29.69,-19.09,-8.02,7.42,-1.63,2.67,2.92,-132.33,-2.8,179.11,166.67,-1.71,50,5.15,-14.14,34.8,6,24,2167,226,undefined,undefined,
14,a,Partly Cloudy,NYY,2019-04-14,30,1,Masahiro Tanaka,L,Groundout,field_out,2,2,B,SL,84.9,77,28.04,-29.86,0.24,1.53,0.93,1.05,6.04,-123.25,-3.64,81.52,210.37,-1.6,50,5.11,0.36,3.6,8.4,24,2356,136,undefined,undefined,
14,a,Partly Cloudy,NYY,2019-04-14,30,1,Masahiro Tanaka,L,Groundout,field_out,3,2,X,FS,88,81.2,24.45,-27,-6.94,3.09,-1.18,2.9,3.28,-128.14,-0.89,162.02,160.53,-1.57,50,5.34,-11.63,21.6,7.2,24,1549,244,undefined,undefined,
14,a,Partly Cloudy,NYY,2019-04-14,45,2,Tommy Kahnle,L,Strikeout,strikeout,0,0,C,FF,95.5,87.1,31.91,-16.42,-5.28,8.07,-0.53,3.22,4.34,-139.01,-3.99,137.16,151.72,-1.42,50,5.77,-10.31,28.8,3.6,24,2216,211,undefined,undefined,
14,a,Partly Cloudy,NYY,2019-04-14,45,2,Tommy Kahnle,L,Strikeout,strikeout,0,1,B,FF,97.9,90.2,30.21,-13.36,-2.74,9.09,1.08,2.35,8,-142.36,-6.81,75.88,175.28,-1.4,50,5.61,-5.67,15.6,3.6,24,2304,192,undefined,undefined,
14,a,Partly Cloudy,NYY,2019-04-14,45,2,Tommy Kahnle,L,Strikeout,strikeout,1,1,C,CH,88.8,81.8,26.46,-27.98,-8.13,2.47,-0.75,1.62,5.05,-129.3,-4.69,145.58,195.16,-1.67,50,5.59,-13.79,24,7.2,24,1528,254,undefined,undefined,
14,a,Partly Cloudy,NYY,2019-04-14,45,2,Tommy Kahnle,L,Strikeout,strikeout,1,2,B,FF,96.6,88.2,32.12,-16.35,-4.61,7.9,-0.33,4.78,4.83,-140.74,-0.02,129.71,109.71,-1.47,50,5.85,-9.24,26.4,3.6,24,2302,206,undefined,undefined,
14,a,Partly Cloudy,NYY,2019-04-14,45,2,Tommy Kahnle,L,Strikeout,strikeout,2,2,B,FF,96.3,88.7,29.43,-17.87,-3.03,7.11,-0.53,4.2,3.23,-140.41,-1.23,137.2,125.25,-1.3,50,5.8,-6.1,16.8,3.6,24,2359,200,undefined,undefined,
14,a,Partly Cloudy,NYY,2019-04-14,45,2,Tommy Kahnle,L,Strikeout,strikeout,3,2,S,FF,96.9,88.8,31.35,-14.07,-3.03,8.96,-0.1,3.13,4.64,-141.06,-4.64,120.67,154.21,-1.37,50,5.7,-6.13,19.2,3.6,24,2298,196,undefined,undefined,
15,h,Cloudy,KC,2019-04-15,21,0,Heath Fillmyer,L,Pop Out,field_out,0,0,X,CU,78,71.7,21.82,-37.64,2.55,-4.23,0.82,1.92,3.08,-113.34,-0.73,85.67,186.82,-0.89,50,6.03,3.3,6,12,24,2615,36,undefined,undefined,
15,h,Cloudy,KC,2019-04-15,39,1,Heath Fillmyer,L,Walk,walk,0,0,S,FF,90.3,82.2,29.21,-13.41,-2.57,10.77,0.02,3.95,2.34,-131.53,-2.71,116.37,132.07,-0.55,50,6,-4.48,15.6,3.6,24,2103,192,undefined,undefined,
15,h,Cloudy,KC,2019-04-15,39,1,Heath Fillmyer,L,Walk,walk,0,1,B,FF,90.9,83.5,27.15,-13.35,-3.14,10.6,0.95,2.03,4.5,-132.16,-7.45,80.65,183.84,-0.36,50,5.86,-5.57,18,3.6,24,2177,194,undefined,undefined,
15,h,Cloudy,KC,2019-04-15,39,1,Heath Fillmyer,L,Walk,walk,1,1,B,CH,83.2,76.9,22.31,-25.54,-9.61,4.44,-0.45,1.61,4.26,-121.13,-4.25,134.08,195.43,-0.98,50,5.6,-14.37,27.6,8.4,24,1726,245,undefined,undefined,
15,h,Cloudy,KC,2019-04-15,39,1,Heath Fillmyer,L,Walk,walk,2,1,B,FF,90.6,83.3,26.85,-12.76,-2.73,11.01,0.54,1.05,3.14,-131.67,-9.74,96.59,210.45,-0.31,50,5.73,-4.81,15.6,3.6,24,2219,193,undefined,undefined,
15,h,Cloudy,KC,2019-04-15,39,1,Heath Fillmyer,L,Walk,walk,3,1,B,FF,91.8,83.4,30.49,-12.86,-4.5,10.84,1.69,1.39,7.44,-133.14,-8.56,52.54,201.29,-0.56,50,5.59,-8.01,22.8,3.6,24,2272,199,undefined,undefined,
15,h,Cloudy,KC,2019-04-15,51,2,Scott Barlow,L,Hit By Pitch,hit_by_pitch,0,0,H,SL,82.2,78,18.59,-36.91,6.64,-3.2,2.46,-0.19,7.93,-119.69,-4.69,undefined,undefined,-1.73,50,5.03,9.84,15.6,10.8,24,2564,64,undefined,undefined,
15,h,Cloudy,KC,2019-04-15,67,3,Brad Boxberger,L,Walk,walk,0,0,B,CH,79.2,72.8,21.63,-30.35,-9.57,1.36,-0.22,1.18,5.85,-115.07,-3.02,125.5,207.01,-1.56,50,5.45,-12.81,20.4,9.6,24,1302,262,undefined,undefined,
15,h,Cloudy,KC,2019-04-15,67,3,Brad Boxberger,L,Walk,walk,1,0,S,FF,89.1,81.9,25.65,-22.2,-3.87,5.82,-0.3,3.27,5.22,-129.69,-1.26,128.33,150.45,-1.83,50,5.45,-6.63,14.4,6,24,2129,209,undefined,undefined,
15,h,Cloudy,KC,2019-04-15,67,3,Brad Boxberger,L,Walk,walk,1,1,B,FF,90.4,82.5,28.28,-14.17,-2.41,10.38,2.14,1.83,9.7,-131.07,-6.51,35.24,189.41,-1.3,50,5.41,-4.18,8.4,3.6,24,2448,187,undefined,undefined,
15,h,Cloudy,KC,2019-04-15,67,3,Brad Boxberger,L,Walk,walk,2,1,B,CH,78.4,72.7,19.34,-27.28,-8.33,3.69,1.18,1.22,8.34,-113.95,-3.34,72.18,205.63,-1.44,50,5.38,-11.04,19.2,8.4,24,1351,244,undefined,undefined,
15,h,Cloudy,KC,2019-04-15,67,3,Brad Boxberger,L,Walk,walk,3,1,T,FF,89.5,81.7,27.33,-13.82,-2.69,10.75,0.5,1.91,6.04,-129.89,-6.24,98.01,187.11,-1.51,50,5.39,-4.6,12,3.6,24,2357,190,undefined,undefined,
15,h,Cloudy,KC,2019-04-15,67,3,Brad Boxberger,L,Walk,walk,3,2,B,FF,90.2,82.7,27.26,-18.89,-5.65,7.62,-0.03,1.38,5.98,-131.05,-6.59,118.26,201.46,-1.61,50,5.34,-9.85,22.8,4.8,24,2429,215,undefined,undefined,
16,h,Overcast,KC,2019-04-16,16,0,Jorge Lopez,L,Strikeout,strikeout,0,0,C,CU,81.2,75.5,21.04,-40.53,0.25,-5.87,0.05,2.03,3.85,-118.12,-0.85,115,183.94,-1.63,50,6.1,0.36,1.2,12,24,2295,7,undefined,undefined,
16,h,Overcast,KC,2019-04-16,16,0,Jorge Lopez,L,Strikeout,strikeout,0,1,B,FF,93.4,86.3,26.33,-18.04,-5.3,7.46,0.78,4.17,7.75,-135.95,-1.75,87.28,126.28,-1.4,50,6.06,-10.05,25.2,4.8,24,1814,211,undefined,undefined,
16,h,Overcast,KC,2019-04-16,16,0,Jorge Lopez,L,Strikeout,strikeout,1,1,F,CU,80.6,74.2,23.49,-41.83,0.86,-7,-0.07,1.32,3.42,-117.1,-1.69,119.52,203.24,-1.66,50,5.99,1.19,2.4,12,24,2378,10,undefined,undefined,
16,h,Overcast,KC,2019-04-16,16,0,Jorge Lopez,L,Strikeout,strikeout,1,2,B,FT,93.4,86.4,25.92,-26.09,-10.9,3.22,1.2,2.96,10.56,-135.68,-2.86,71.18,158.79,-1.3,50,5.82,-20.59,34.8,7.2,24,1678,252,undefined,undefined,
16,h,Overcast,KC,2019-04-16,16,0,Jorge Lopez,L,Strikeout,strikeout,2,1,F,CU,82.2,76.3,21.95,-39.1,2.96,-4.76,0.87,1.87,4.46,-119.58,-1.65,83.91,188.21,-1.4,50,6.07,4.31,7.2,10.8,24,2283,36,undefined,undefined,
16,h,Overcast,KC,2019-04-16,16,0,Jorge Lopez,L,Strikeout,strikeout,2,2,S,CH,85.6,79.7,21.56,-26.37,-9.34,3.64,-0.83,1.93,5.12,-124.65,-3.95,148.86,186.74,-1.69,50,5.67,-14.91,27.6,7.2,24,1551,249,undefined,undefined,
16,h,Overcast,KC,2019-04-16,36,1,Jorge Lopez,L,Strikeout,strikeout,0,0,B,CH,90,84.2,22.31,-28.38,-8.62,2.15,0.98,1.45,8.97,-130.84,-5.8,79.6,199.6,-1.34,50,5.77,-15.25,25.2,7.2,24,1450,257,undefined,undefined,
16,h,Overcast,KC,2019-04-16,36,1,Jorge Lopez,L,Strikeout,strikeout,1,0,T,FF,92,85.4,24.09,-17.69,-5.85,7.85,0.45,3.14,7.22,-133.76,-3.97,99.87,154,-1.5,50,5.88,-10.79,27.6,4.8,24,1753,214,undefined,undefined,
16,h,Overcast,KC,2019-04-16,36,1,Jorge Lopez,L,Strikeout,strikeout,1,1,C,CU,78,72.8,19,-41.29,4.68,-6.91,-0.46,2.13,1.63,-113.59,0.16,134.57,181.59,-1.8,50,6.13,6.17,8.4,13.2,24,2193,36,undefined,undefined,
16,h,Overcast,KC,2019-04-16,36,1,Jorge Lopez,L,Strikeout,strikeout,1,2,B,CU,78.7,73.4,21.03,-40.58,2.73,-6.34,-1.13,-0.18,0.47,-114.45,-4.91,159.94,243.78,-1.69,50,5.96,3.62,4.8,13.2,24,2273,22,undefined,undefined,
16,h,Overcast,KC,2019-04-16,36,1,Jorge Lopez,L,Strikeout,strikeout,2,2,B,FF,92.5,85.8,25.14,-14.74,-5.91,9.43,1.03,0.84,8.98,-134.2,-10.18,77.74,216.12,-1.57,50,5.7,-10.94,28.8,3.6,24,1848,210,undefined,undefined,
16,h,Overcast,KC,2019-04-16,36,1,Jorge Lopez,L,Strikeout,strikeout,3,1,F,FT,93.3,86.2,26.46,-23.9,-11.39,4.4,0.26,2.28,8.54,-135.56,-4.73,107.04,177.14,-1.43,50,5.69,-21.44,38.4,7.2,24,1765,249,undefined,undefined,
16,h,Overcast,KC,2019-04-16,36,1,Jorge Lopez,L,Strikeout,strikeout,3,2,S,CU,81.7,76.4,20.99,-39.72,2.66,-5.21,0.63,1.12,4.23,-118.99,-3.15,93.06,208.55,-1.51,50,6.03,3.85,6,10.8,24,2339,30,undefined,undefined,
16,h,Overcast,KC,2019-04-16,48,2,Jorge Lopez,L,Groundout,field_out,0,0,F,FF,91.2,84.7,24.11,-17.75,-7.69,7.95,0.56,2.77,7.62,-132.75,-5.04,95.77,164.05,-1.33,50,5.95,-13.94,33.6,4.8,24,1920,222,undefined,undefined,
16,h,Overcast,KC,2019-04-16,48,2,Jorge Lopez,L,Groundout,field_out,0,1,C,FT,91.4,83.8,27.06,-23.94,-12.36,4.6,0.73,3.07,9.64,-132.66,-2.86,89.05,155.74,-1.33,50,5.9,-22.14,39.6,7.2,24,1775,248,undefined,undefined,
16,h,Overcast,KC,2019-04-16,48,2,Jorge Lopez,L,Groundout,field_out,0,2,B,CU,80,74.1,22.02,-38.72,1.74,-4.78,0.49,1.12,4.05,-116.4,-2.91,98.23,208.55,-1.5,50,6.06,2.38,4.8,12,24,2241,24,undefined,undefined,
16,h,Overcast,KC,2019-04-16,48,2,Jorge Lopez,L,Groundout,field_out,1,2,B,CH,86.2,80.1,22.66,-25.75,-11.28,4,0.09,0.82,7.33,-125.27,-7.03,113.44,216.64,-1.39,50,5.74,-18.12,32.4,8.4,24,1510,252,undefined,undefined,
16,h,Overcast,KC,2019-04-16,48,2,Jorge Lopez,L,Groundout,field_out,2,2,X,FT,91.5,84.7,25.25,-26.95,-10.13,2.88,0.36,2.71,8.24,-133.04,-3.26,103.19,165.69,-1.44,50,5.87,-18.37,31.2,7.2,24,1672,253,undefined,undefined,
17,h,Cloudy,KC,2019-04-17,59,0,Ian Kennedy,L,Single,single,0,0,D,FC,91,83.9,26.63,-25.34,0.8,3.83,0.64,2.11,7.64,-132.3,-3.42,92.4,182,-2.38,50,5.26,1.43,6,6,24,2234,155,undefined,undefined,
17,h,Cloudy,KC,2019-04-17,72,1,Wily Peralta,L,Grounded Into DP,grounded_into_double_play,0,0,B,FF,93.2,86,26.58,-14.53,-3.24,9.37,1.42,4.01,7.06,-135.64,-3.69,63.06,130.45,-0.79,50,6.39,-6.1,16.8,3.6,24,2034,195,undefined,undefined,
17,h,Cloudy,KC,2019-04-17,72,1,Wily Peralta,L,Grounded Into DP,grounded_into_double_play,1,0,B,FF,93.9,86.4,28,-12.81,-2.39,10.21,1.97,2.57,7.86,-136.38,-7.54,41.84,169.27,-0.63,50,6.25,-4.54,12,3.6,24,2032,189,undefined,undefined,
17,h,Cloudy,KC,2019-04-17,72,1,Wily Peralta,L,Grounded Into DP,grounded_into_double_play,2,0,X,FF,94.3,88.1,24.39,-18.71,-4.66,6.92,-0.45,1.88,2.73,-137.24,-8.31,134.28,188.1,-0.85,50,6.17,-9.07,22.8,4.8,24,1851,215,undefined,undefined,
17,h,Cloudy,KC,2019-04-17,90,2,Scott Barlow,L,Groundout,field_out,0,0,F,FF,92.9,85.7,27.75,-18.53,-2.08,7.3,0.48,2.13,6.25,-135.4,-4.5,98.57,181.18,-1.58,50,5.1,-3.89,7.2,4.8,24,2266,191,undefined,undefined,
17,h,Cloudy,KC,2019-04-17,90,2,Scott Barlow,L,Groundout,field_out,0,1,W,CU,77.3,72.4,18.75,-38.55,7.63,-4.92,1.54,0.89,4.37,-112.64,-1.27,58.48,214.66,-1.42,50,5.33,9.89,15.6,12,24,2421,59,undefined,undefined,
17,h,Cloudy,KC,2019-04-17,90,2,Scott Barlow,L,Groundout,field_out,0,2,X,CU,77.8,72.4,20.17,-40.59,8.05,-6.44,0.54,1.55,2.51,-113.42,0.33,96.32,197.01,-1.62,50,5.44,10.52,14.4,13.2,24,2432,53,undefined,undefined,
79,h,Partly Cloudy,MIN,2019-06-28,8,0,Jose Berrios,L,Groundout,field_out,0,0,B,SL,84.7,78.5,22.27,-26.76,-8.14,3.5,-0.09,1.2,10.38,-123.06,-4.45,120.41,206.47,-3.28,50,5.27,-12.61,21.6,7.2,24,1642,245,0.44,6.77,
79,h,Partly Cloudy,MIN,2019-06-28,8,0,Jose Berrios,L,Groundout,field_out,1,0,B,FF,92.8,85.5,26.52,-20.64,-5.26,6.21,0.19,3.63,11.05,-134.8,-1.28,109.75,140.83,-3.26,50,5.56,-9.78,20.4,4.8,24,2083,213,0.41,6.19,
79,h,Partly Cloudy,MIN,2019-06-28,8,0,Jose Berrios,L,Groundout,field_out,2,0,B,FF,94.1,86.6,27.5,-15.19,-4.43,8.92,1.05,3.03,13.04,-136.49,-3.63,77.04,156.85,-3.2,50,5.42,-8.43,20.4,3.6,24,2130,199,0.4,6.19,
79,h,Partly Cloudy,MIN,2019-06-28,8,0,Jose Berrios,L,Groundout,field_out,3,0,C,FF,92.8,85.8,25.96,-24.77,-9.89,3.98,-0.24,2.16,11.5,-134.79,-3.87,126.04,180.42,-3.25,50,5.34,-18.42,32.4,6,24,2044,246,0.4,6.32,
79,h,Partly Cloudy,MIN,2019-06-28,8,0,Jose Berrios,L,Groundout,field_out,3,1,C,SL,80.9,75,19.92,-32.42,-8.79,-0.17,0.44,1.83,11.44,-117.3,-1.01,100.17,189.45,-3.33,50,5.26,-12.38,18,9.6,24,1838,271,0.47,6.33,
79,h,Partly Cloudy,MIN,2019-06-28,8,0,Jose Berrios,L,Groundout,field_out,3,2,X,SL,81.8,75.9,20.11,-29.43,-7.65,1.89,-0.52,2.26,8.9,-118.95,-0.76,136.95,177.91,-3.3,50,5.22,-11.1,18,8.4,24,1765,253,0.46,6.53,
79,h,Partly Cloudy,MIN,2019-06-28,30,1,Jose Berrios,L,Groundout,field_out,0,0,B,FF,93,86.2,25.05,-17.53,-5.55,7.82,0.84,1.97,12.39,-134.94,-5.83,85.05,185.53,-3.06,50,5.36,-10.39,24,4.8,24,2113,210,0.4,6.72,
79,h,Partly Cloudy,MIN,2019-06-28,30,1,Jose Berrios,L,Groundout,field_out,1,0,X,CH,84.5,78.3,21.56,-29.13,-8.67,1.97,-0.28,1.81,10.19,-122.77,-2.28,127.72,190.15,-3.34,50,5.2,-13.39,21.6,8.4,24,1711,256,0.44,6.5,
79,h,Partly Cloudy,MIN,2019-06-28,43,2,Jose Berrios,L,Groundout,field_out,0,0,S,FF,93.9,86.1,28.73,-16.57,-6.71,8.25,0.29,3.12,11.69,-136.36,-3.38,105.92,154.47,-3.17,50,5.52,-12.69,31.2,4.8,24,2222,214,0.4,6.76,
79,h,Partly Cloudy,MIN,2019-06-28,43,2,Jose Berrios,L,Groundout,field_out,0,1,C,FF,94.1,86.8,26.8,-16.34,-6.56,8.3,0.73,2.61,12.72,-136.5,-4.66,89.02,168.35,-3.11,50,5.45,-12.53,30,4.8,24,2297,213,0.4,6.6,
79,h,Partly Cloudy,MIN,2019-06-28,43,2,Jose Berrios,L,Groundout,field_out,0,2,B,FF,94.6,87.3,26.46,-18.01,-7.32,7.34,1.58,3.26,14.96,-137.09,-2.68,56.79,150.79,-2.96,50,5.46,-14.12,31.2,4.8,24,2280,219,0.4,6.66,
79,h,Partly Cloudy,MIN,2019-06-28,43,2,Jose Berrios,L,Groundout,field_out,1,1,F,CU,82.2,75.8,24.11,-36.57,10.07,-3.06,1.16,2.21,7.27,-119.48,-0.17,72.64,179.15,-3.24,50,5.58,14.48,22.8,10.8,24,2383,75,0.46,5.9,
